Time since start in ms ,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
51972,-1.264,0.192,10.276
52032,-2.116,-0.278,9.673
52092,-1.322,-0.211,9.127
52153,-1.264,-0.335,9.663
52213,-1.322,-0.057,9.74
52272,-1.341,-0.259,9.96
52333,-1.858,-0.163,9.328
52392,-1.657,-0.335,9.299
52452,-1.705,-0.144,9.328
52512,-1.197,0.211,9.941
52573,-1.676,0.144,10.266
52633,-2.078,0.555,9.558
52692,-1.695,0.632,8.724
52753,-1.341,0.709,9.357
52813,-1.302,0.316,10.937
52873,-1.484,-0.086,10.678
52932,-1.408,-0.22,9.414
52992,-1.053,0.201,9.309
53052,-1.398,-0.144,10.659
53117,-1.666,-0.45,10.171
53173,-0.939,-0.163,9.912
53232,-0.718,-0.345,10.151
53298,-1.551,0.048,10.008
53352,-0.967,0.038,9.28
53413,-1.609,-0.211,9.979
53472,-1.207,-0.057,9.481
53532,-1.149,-0.268,10.142
53592,-0.709,-0.555,9.567
53652,-1.245,-0.364,9.711
53713,-1.302,-0.527,9.682
53773,-0.661,-0.632,9.759
53833,-1.111,-0.948,10.276
53893,-0.977,-0.575,10.228
53952,-0.699,-1.015,10.506
54017,-0.967,-0.843,10.707
54072,-0.728,-0.939,9.06
54133,-1.015,-0.661,9.692
54197,-1.168,-1.073,10.726
54252,-0.364,-0.651,10.496
54312,-0.46,-0.757,9.998
54373,-1.255,-1.168,9.73
54433,-1.111,-0.69,10.027
54492,-1.398,-0.613,9.471
54553,-0.948,-0.393,8.887
54618,-1.015,-0.45,9.787
54672,-0.814,-0.814,10.477
54732,-0.268,-0.565,10.783
54792,-0.737,-0.182,10.209
54852,-0.268,0.077,10.238
54917,-0.622,-0.038,10.228
54973,-0.584,-0.259,9.893
55032,-1.12,-0.029,9.989
55092,-1.082,-0.086,9.816
55152,-1.14,0.077,9.797
55215,-0.69,0.096,9.72
55273,-0.68,0.259,9.969
55333,-0.259,0.067,9.998
55393,-0.68,0.038,9.893
55453,-1.082,-0.22,9.471
55512,-0.843,0.029,8.897
55573,-0.584,0.067,9.136
55632,-0.594,-0.134,9.558
55693,-0.584,1.006,8.686
55758,-0.69,0.469,9.06
55810,0.0,-0.402,11.636
55880,-0.029,0.067,10.918
55936,0.029,-0.019,10.764
55993,0.958,-0.393,10.343
56053,-0.919,-0.048,10.113
56113,-0.278,-0.057,9.644
56172,-0.402,0.0,8.073
56232,-0.153,0.441,8.887
56292,-0.048,0.105,9.357
56353,0.517,0.23,9.606
56413,0.115,0.01,9.931
56477,0.527,-0.278,11.186
56533,0.431,0.201,9.778
56592,-0.479,-0.469,9.548
56653,-0.402,-0.412,9.558
56713,0.077,-0.067,8.849
56773,-0.239,0.354,9.29
56833,-0.105,-0.038,9.768
56892,0.192,-0.259,9.222
56953,0.594,-0.46,9.567
57012,0.038,-0.201,11.109
57073,0.613,-0.287,9.347
57134,-0.048,-0.105,9.998
57192,0.517,-0.699,8.964
57252,0.249,-0.488,10.295
57312,-0.019,-0.709,9.337
57373,0.22,-0.862,11.416
57432,0.479,-0.479,8.428
57493,0.029,-0.795,10.439
57552,0.412,-0.287,8.859
57612,0.268,-0.086,8.763
57672,0.919,0.038,9.395
57732,0.354,-0.393,9.73
57792,0.105,-0.316,10.209
57857,0.297,-0.354,9.222
57933,0.249,-0.364,9.883
57992,0.536,-0.326,10.496
58053,0.508,-0.211,9.222
58113,0.23,-0.441,10.439
58172,0.373,-0.144,9.787
58233,0.316,-0.086,9.337
58292,0.23,-0.172,10.353
58358,0.46,0.077,9.012
58412,0.45,-0.412,10.056
58473,0.144,-0.115,10.113
58532,0.536,0.048,8.054
58618,0.871,0.048,9.194
58673,0.182,0.249,10.343
58732,0.383,0.364,9.931
58792,0.785,-0.115,10.046
58853,0.383,1.101,10.19
58913,0.287,0.91,9.558
58982,0.584,0.843,9.079
59052,0.737,1.36,9.634
59112,-0.048,0.939,10.199
59177,0.814,0.958,10.027
59232,0.22,1.379,10.515
59292,0.105,1.906,9.902
59352,0.268,1.705,9.347
59423,0.22,1.599,9.309
59492,0.297,1.695,9.979
59552,0.747,1.686,10.094
59613,0.737,1.59,9.222
59672,0.67,1.379,10.353
59732,0.077,1.322,9.701
59793,0.517,1.791,8.657
59853,0.134,1.331,9.433
59912,0.45,2.184,9.088
59973,0.498,2.088,8.389
60033,0.488,1.753,9.424
60093,0.575,2.021,9.74
60153,0.345,1.571,8.428
60217,0.661,1.389,9.424
60274,0.239,1.207,10.41
60348,0.69,1.389,9.136
60412,0.632,1.197,8.897
60472,0.584,1.264,10.075
60532,0.651,0.699,10.218
60593,0.824,1.408,9.653
60653,0.575,1.053,10.094
60712,0.22,1.101,9.376
60772,0.46,0.977,9.385
60837,0.441,1.283,9.452
60892,-0.057,0.804,9.222
60952,0.536,0.833,7.623
61012,0.239,1.111,9.424
61072,0.536,1.235,9.337
61137,0.737,1.13,8.993
61193,0.498,1.369,9.95
61257,0.517,1.475,9.969
61312,0.46,1.753,8.734
61372,0.316,0.91,9.519
61433,0.144,0.603,9.816
61494,0.642,2.164,7.594
61552,0.22,0.986,9.443
61613,0.23,1.235,9.787
61672,0.871,1.551,7.93
61737,-0.192,-0.326,9.395
61791,1.274,1.168,9.979
61853,0.737,0.345,10.247
61912,0.029,1.111,10.64
61973,0.124,1.063,7.987
62033,-0.029,1.312,9.481
62093,0.479,1.446,9.902
62152,1.063,1.034,8.389
62212,-0.383,0.46,10.946
62273,0.45,1.044,8.849
62333,0.431,0.747,10.515
62393,0.479,0.632,9.213
62453,0.584,0.833,9.079
62518,-0.153,0.651,10.065
62573,0.306,0.977,7.489
62632,0.431,0.01,9.759
62692,0.431,0.613,8.849
62753,0.067,0.354,10.946
62813,0.603,0.833,8.265
62873,0.996,0.326,8.839
62933,0.134,0.23,10.975
62993,0.067,0.0,9.079
63053,0.622,0.488,10.381
63112,0.393,0.479,7.977
63173,0.316,0.345,10.295
63232,0.488,0.939,7.738
63292,0.287,0.383,10.113
63353,0.871,0.594,8.83
63417,0.115,0.201,10.841
63473,0.939,0.364,7.642
63532,0.939,0.249,11.885
63537,0.259,0.249,11.885
63592,0.22,0.546,8.61
63652,0.603,0.22,11.837
63712,0.757,0.172,8.744
63777,0.211,0.393,10.592
63833,0.575,0.268,8.361
63893,0.776,0.077,9.73
63952,0.441,0.268,8.6
64012,0.527,-0.038,10.669
64072,0.891,0.057,10.4
64132,0.967,0.124,10.783
64203,0.115,-0.067,11.119
64272,0.306,0.306,8.543
64333,0.393,0.182,11.214
64393,0.699,-0.144,9.701
64457,0.699,0.421,10.439
64513,0.306,0.22,9.864
64572,0.594,0.115,8.993
64633,0.632,0.22,11.004
64693,0.431,0.393,9.194
64752,0.431,0.057,9.74
64809,0.249,0.0,10.621
64874,1.063,0.019,9.797
64933,0.536,-0.048,11.454
64992,0.814,0.211,9.96
65052,0.68,-0.096,10.803
65112,0.239,0.508,11.272
65172,0.661,-0.01,9.146
65233,0.498,0.077,9.213
65292,0.575,-0.441,10.314
65353,0.565,-0.383,9.653
65417,0.977,-0.316,9.318
65473,0.23,-0.479,10.084
65533,-0.096,-0.699,9.74
65597,0.661,-0.01,9.673
65653,0.192,0.153,11.195
65712,0.699,-0.124,10.036
65773,0.565,0.192,9.606
65832,0.268,0.316,10.113
65892,0.029,0.163,10.343
65952,1.207,0.172,9.586
66012,0.393,0.622,10.764
66073,0.45,-0.105,10.582
66133,0.354,-0.172,9.376
66193,0.412,0.019,9.989
66252,0.45,0.287,11.454
66312,0.891,0.077,10.065
66372,1.034,0.814,10.554
66433,1.13,0.393,11.914
66492,0.316,0.584,9.175
66552,0.412,1.063,9.673
66613,0.335,-0.268,11.09
66672,1.044,0.278,9.146
66733,0.776,0.824,6.972
66792,-0.728,-0.192,9.194
66853,0.22,0.46,10.937
66913,0.172,2.203,9.079
66973,0.632,0.412,9.5
67032,0.0,-0.067,10.726
67092,-0.182,0.996,9.491
67153,0.354,0.019,9.998
67212,0.919,-0.498,10.64
67272,1.178,-0.239,11.128
67332,1.293,-0.172,10.266
67392,1.638,-0.939,12.048
67452,-0.172,-0.508,10.084
67513,0.364,-0.642,9.232
67572,0.239,-0.881,8.926
67632,0.46,-1.044,10.764
67693,0.105,-0.757,10.065
67753,0.757,-1.312,9.682
67816,0.268,-0.316,9.404
67872,0.23,-1.599,9.893
67932,0.469,-1.293,8.332
67993,0.086,-1.188,9.519
68052,0.651,-2.327,11.358
68112,1.025,-1.551,9.931
68172,0.68,-1.36,9.96
68233,0.479,-2.528,11.655
68293,0.977,-2.863,10.477
68352,0.824,-1.906,9.606
68413,0.603,-2.231,10.391
68472,0.795,-2.998,9.787
68537,0.287,-2.337,8.782
68592,0.421,-2.346,9.692
68652,0.46,-1.982,10.343
68712,0.22,-3.189,9.845
68772,0.373,-2.356,10.659
68832,0.326,-1.753,10.065
68893,0.259,-2.327,10.487
68953,0.373,-1.887,10.487
69012,0.373,-2.145,10.094
69072,-0.048,-2.145,9.213
69133,-0.038,-1.188,9.72
69192,0.048,-1.609,9.28
69252,0.23,-2.078,8.523
69312,0.134,-1.312,10.592
69373,0.373,-1.168,11.492
69432,0.182,-1.561,10.87
69507,0.306,-1.571,9.768
69573,-0.45,-1.915,10.104
69633,0.01,-1.81,10.467
69692,0.249,-1.341,10.391
69752,-0.134,-1.935,10.161
69817,-0.134,-1.293,9.893
69820,-0.776,-1.293,9.893
69892,0.0,-1.724,9.519
69958,0.383,-2.107,9.931
70012,-0.077,-0.958,8.6
70073,-0.105,-1.475,10.774
70132,-0.211,-2.069,13.091
70192,0.785,-1.551,10.573
70263,-0.096,-0.737,11.76
70332,0.354,-1.551,11.875
70393,-0.192,-0.958,10.429
70453,-0.316,-1.015,10.659
70512,-0.077,-1.791,11.1
70572,-0.153,-1.657,8.792
70633,0.019,-0.986,8.916
70693,0.268,-1.034,10.238
70770,0.259,-0.871,8.849
70815,-0.306,-0.718,8.734
70873,-0.182,-0.498,9.222
70932,0.144,-0.584,10.602
70993,0.431,-0.546,8.897
71053,-0.077,-0.718,9.529
71112,-0.134,-0.661,9.663
71172,0.0,-0.603,11.224
71232,0.144,-0.326,10.688
71292,0.297,-0.613,10.036
71352,0.163,-0.728,9.807
71412,0.105,-0.986,9.452
71472,-0.086,-0.613,9.902
71533,0.029,-0.699,10.343
71592,-0.153,-0.594,11.368
71652,-0.029,-1.044,11.55
71717,0.048,-0.421,10.467
71773,-0.01,-0.479,9.893
71832,0.479,-0.766,8.226
71893,0.268,-0.373,8.916
71952,-0.01,-0.536,9.807
72012,-0.077,-0.421,7.748
72072,-0.287,-0.814,7.939
72132,0.488,-1.293,8.859
72193,0.565,-0.919,9.146
72253,0.0,-1.465,10.755
72312,0.23,-1.513,9.347
72373,0.824,-1.36,9.787
72432,-0.287,-1.829,10.075
72502,-0.096,-1.389,11.032
72551,-0.192,-1.235,10.362
72612,-0.029,-1.082,10.4
72672,-0.383,-0.958,11.425
72733,0.421,-0.843,10.314
72792,0.498,-0.661,10.812
72852,0.527,-0.69,10.448
72912,0.096,-0.67,9.146
72972,0.287,-0.919,9.117
73033,-0.096,-0.986,9.826
73092,-0.23,-1.456,9.117
73152,-0.192,-1.274,10.889
73212,-0.048,-1.437,10.841
73283,0.057,-1.302,10.247
73353,0.01,-1.389,9.653
73413,0.105,-1.302,9.519
73473,-0.23,-1.628,9.893
73533,-0.096,-1.982,9.826
73597,-0.105,-2.375,10.065
73652,-0.354,-2.308,8.399
73713,-0.603,-2.04,7.518
73772,-0.345,-1.781,8.552
73833,0.029,-1.954,9.175
73893,0.546,-2.346,9.596
73952,0.622,-2.222,10.477
74012,0.364,-2.547,9.471
74073,0.0,-2.796,9.519
74133,-0.249,-2.346,9.127
74193,-0.46,-2.356,9.864
74252,-0.565,-2.5,10.669
74313,0.211,-2.155,10.688
74372,0.297,-2.442,10.544
74433,0.019,-2.375,8.274
74492,0.278,-2.49,10.659
74553,0.23,-2.375,10.324
74617,-0.019,-2.385,8.696
74692,-0.469,-2.308,9.146
74757,0.22,-2.116,9.031
74809,0.22,-2.155,9.299
74812,0.479,-2.155,9.299
74873,-0.038,-1.877,8.973
74932,-0.728,-1.896,9.96
74993,0.048,-2.078,10.783
75052,0.402,-1.609,10.831
75112,-0.201,-1.887,9.902
75177,-0.575,-1.743,10.084
75235,0.057,-1.465,9.443
75292,0.249,-1.389,9.232
75352,-0.479,-1.599,10.18
75413,0.259,-1.293,10.716
75472,0.134,-1.283,9.606
75533,-0.048,-1.494,10.123
75592,-0.249,-1.111,8.935
75653,-0.306,-1.532,8.744
75712,-0.306,-1.197,8.61
75717,-0.45,-1.197,8.61
75778,0.0,-1.188,8.657
75833,-0.278,-1.293,9.682
75892,0.0,-1.341,10.075
75952,0.287,-1.025,9.558
76012,-0.737,-0.948,9.72
76073,0.795,-0.393,11.281
76132,-0.201,-0.642,9.012
76192,0.192,-0.785,10.764
76253,0.661,-0.278,9.213
76312,0.661,-0.757,8.677
76318,-0.958,-0.757,8.677
76373,0.469,-0.46,8.724
76433,1.015,-0.019,9.998
76492,-0.603,-0.057,9.845
76552,0.46,0.038,8.954
76613,1.312,0.412,8.294
76673,-0.441,0.096,9.184
76733,-0.048,0.0,10.477
76816,0.0,-0.326,9.902
76872,-0.622,0.0,9.261
76932,-0.124,0.172,9.902
76992,0.153,-0.22,9.261
77053,-0.192,-0.306,9.606
77113,-0.316,-0.105,8.724
77172,0.259,-0.029,9.759
77232,0.067,-0.134,9.577
77292,-0.517,-0.01,8.131
77353,0.077,0.163,9.433
77423,0.239,0.211,9.309
77492,0.144,-0.278,9.366
77553,-0.306,0.105,9.529
77614,0.096,0.268,9.826
77672,0.239,-0.057,9.558
77733,-0.029,0.0,10.525
77792,0.421,-0.22,10.276
77858,0.057,-0.259,9.711
77913,0.402,0.019,9.548
77972,0.431,-0.268,10.276
78033,0.077,-0.354,9.673
78093,-0.182,-0.019,8.159
