Time since start in ms ,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
305087,0.077,-1.437,10.831
305148,-0.297,-2.174,8.207
305207,-0.642,-2.308,10.525
305267,0.814,-2.097,8.226
305327,0.45,-1.446,9.347
305388,0.259,-1.714,9.05
305448,0.833,-2.069,12.986
305508,0.412,-1.982,10.027
305567,-0.077,-1.35,10.965
305627,0.527,-1.915,10.123
305692,0.297,-2.193,10.467
305747,0.575,-1.618,9.357
305808,-0.077,-1.858,10.247
305867,0.249,-2.538,9.768
305927,0.565,-1.963,9.251
305988,0.134,-1.628,10.075
306048,0.029,-2.04,8.983
306107,0.986,-1.628,9.002
306168,-0.306,-1.36,10.324
306227,0.345,-1.753,9.433
306288,-0.019,-2.385,9.567
306347,0.22,-2.069,9.797
306407,0.804,-2.136,9.893
306467,0.01,-2.193,10.381
306528,-0.306,-1.772,10.649
306587,-0.038,-1.628,11.368
306647,0.498,-1.628,10.209
306708,0.259,-1.599,9.816
306768,-0.115,-1.484,11.013
306827,0.019,-1.197,11.406
306887,-0.737,-2.614,10.285
306948,0.69,-1.302,9.787
307008,0.661,-0.919,9.443
307068,0.68,-0.862,9.644
307128,0.019,-0.728,11.1
307187,0.795,-0.91,9.404
307248,0.479,-0.01,9.443
307308,-0.153,-0.268,10.736
307367,0.163,-0.986,9.998
307427,-0.192,-0.517,11.751
307488,0.345,-0.737,11.253
307547,0.546,-0.345,10.841
307608,0.096,-0.335,12.795
307668,-0.373,-1.034,10.927
307730,0.67,-0.393,12.21
307804,1.571,-1.092,9.548
307867,1.255,-0.527,8.198
307927,0.833,-0.555,9.74
307988,0.967,-0.259,8.696
308047,-0.335,-0.124,9.203
308107,-0.488,-0.603,10.774
308167,-0.297,-0.728,10.582
308228,0.843,-0.642,9.759
308288,-0.038,-0.948,11.416
308348,-0.306,-0.622,10.745
308407,0.153,0.057,9.606
308467,0.412,-0.144,11.655
308527,0.986,-1.839,10.611
308588,0.335,-0.048,8.514
308647,0.402,0.594,9.127
308707,0.057,-0.622,10.19
308768,0.268,-0.766,10.305
308828,0.144,0.584,8.792
308888,-0.287,0.584,11.32
308948,0.124,0.153,11.674
309008,0.967,-0.508,10.324
309068,1.14,-0.22,9.213
309127,0.718,-0.192,9.136
309187,0.345,0.546,9.127
309247,-0.124,-0.077,9.72
309307,-0.105,-0.383,11.301
309368,0.364,-0.594,10.64
309428,0.709,-0.498,10.467
309487,-0.479,-0.22,10.707
309548,0.124,0.785,10.851
309607,0.68,0.709,9.079
309667,-0.259,0.096,11.224
309727,-0.144,0.402,8.657
309788,0.728,0.153,10.755
309848,0.45,-0.249,9.673
309907,0.737,-0.268,10.008
309967,0.431,-0.68,9.529
310027,-0.259,-0.498,10.487
310087,0.211,-0.354,10.123
310147,0.364,0.421,10.994
310207,-0.469,0.249,11.281
310267,0.144,0.871,9.855
310327,-0.575,-0.172,10.554
310387,1.59,-0.517,11.052
310448,0.469,0.402,10.065
310507,0.795,0.019,9.807
310567,0.383,-0.632,9.155
310627,0.0,-0.345,9.031
310688,0.115,-0.661,9.012
310747,-0.479,-0.057,9.175
310807,0.086,-0.393,9.29
310867,0.412,0.144,10.084
310928,-0.029,0.278,10.506
310991,0.565,0.192,8.332
311048,-0.038,0.46,10.592
311107,0.68,0.9,9.73
311168,-0.211,0.967,10.956
311227,0.747,1.13,9.912
311287,-0.373,1.159,10.774
311347,-0.287,1.245,11.205
311408,0.776,1.14,10.745
311468,0.096,1.235,11.617
311528,0.642,1.59,9.462
311588,-0.115,1.417,10.094
311647,0.182,2.289,10.324
311708,0.259,1.762,10.372
311768,-0.134,1.561,10.094
311828,0.373,2.011,7.977
311887,0.077,2.404,10.42
311947,-0.077,2.231,9.72
312008,-0.01,2.212,9.337
312068,-0.69,2.107,11.004
312127,0.182,2.088,10.381
312187,0.048,1.848,8.533
312248,0.709,2.193,9.165
312308,0.182,2.423,9.041
312368,-0.412,2.078,9.96
312427,0.086,2.04,9.443
312488,-0.077,2.605,9.27
312547,0.22,2.978,9.989
312608,0.057,2.308,9.29
312667,0.536,2.27,7.891
312727,0.172,2.289,9.663
312802,0.69,1.877,8.801
312847,0.45,1.561,8.159
312908,0.115,1.867,9.567
312967,0.46,1.647,7.958
313027,-0.469,1.992,9.912
313087,-0.057,2.126,10.056
313148,0.402,2.231,9.567
313208,-0.019,1.915,10.343
313267,-0.019,1.81,10.4
313328,-0.144,1.848,9.548
313387,-0.134,1.178,10.563
313447,0.345,1.666,9.05
313507,0.048,1.322,10.64
313567,0.833,1.695,10.285
313633,0.192,1.714,9.021
313687,-0.01,1.772,9.51
313748,-0.354,1.36,10.161
313808,0.134,0.354,9.424
313867,0.029,0.67,8.772
313928,0.804,0.402,8.389
313987,0.086,-0.239,9.213
314047,0.316,-0.383,8.15
314107,-0.364,-0.105,10.094
314168,0.0,0.182,9.184
314228,0.067,-0.077,9.95
314287,0.326,0.728,8.83
314348,0.153,0.354,11.454
314408,0.153,0.402,9.251
314467,-0.01,0.776,8.83
314528,-0.048,0.153,9.893
314587,0.192,0.364,10.142
314648,-0.479,0.651,9.452
314707,0.182,0.795,10.008
314768,0.0,0.134,9.548
314827,0.239,-0.584,8.389
314887,0.335,-0.057,7.92
314947,0.259,0.086,8.226
315007,-0.651,-0.105,8.428
315068,-0.354,0.048,9.874
315128,0.115,0.201,8.657
315187,-0.757,0.508,8.418
315248,-0.776,0.508,9.787
315308,-0.565,0.776,9.989
315367,-0.661,0.22,8.792
315428,-1.092,0.364,9.95
315487,-0.508,0.306,10.075
315548,-0.115,0.057,9.759
315607,-0.862,-0.192,9.606
315668,-1.13,-0.144,9.242
315727,-0.661,-0.326,10.439
315798,-0.373,0.105,9.883
315867,-0.651,0.249,8.849
315927,-0.46,-0.575,8.14
315987,-1.101,-0.498,9.586
316048,-0.622,0.326,10.649
316107,-1.111,-0.134,9.653
316168,-0.766,-0.105,10.295
316228,-0.546,0.383,10.266
316288,-1.302,0.163,8.648
316347,-1.35,-0.163,10.247
316408,-1.369,-0.383,9.309
316467,-1.513,-0.718,9.251
316528,-1.188,-0.067,9.184
316588,-0.603,-0.077,11.176
316648,-1.609,-0.182,7.719
316708,-0.91,-0.105,8.437
316768,-1.417,0.613,9.548
316827,-1.915,-0.335,9.567
316887,-1.427,-0.546,10.276
316947,-1.197,-0.536,9.232
317007,-0.709,0.057,10.87
317067,-1.13,-0.373,9.797
317128,-1.331,-0.105,9.184
317187,-1.59,-0.124,8.916
317248,-0.986,-0.929,10.487
317307,-1.264,0.144,8.361
317368,-1.417,-0.354,11.492
317427,-1.963,-0.843,9.366
317487,-1.992,-0.259,10.285
317547,-0.852,-0.594,8.389
317607,-0.68,1.006,10.046
317668,-1.915,0.172,10.467
317727,-1.111,-0.527,10.927
317802,-1.963,0.0,9.06
317867,-1.609,-0.508,9.328
317928,-1.867,-0.948,9.816
317987,-1.283,-0.69,10.918
318048,-0.977,-0.622,9.261
318107,-1.188,-0.642,8.763
318167,-0.527,-0.469,9.759
318228,-0.986,-0.239,8.686
318287,-1.666,0.029,9.692
318348,-1.446,0.0,9.261
318407,-1.532,-0.077,8.523
318467,-1.571,0.479,8.351
318527,-1.724,0.086,9.452
318587,-1.858,-0.144,10.266
318647,-1.494,-0.22,10.151
318708,-1.437,-0.105,10.151
318767,-1.753,-0.029,10.285
318827,-1.111,-0.364,10.257
318887,-1.073,-0.057,10.611
318947,-1.216,-0.086,10.822
319008,-0.757,-0.182,10.104
319067,-0.594,-0.297,9.567
319128,-1.331,-0.038,10.266
319188,-1.044,-0.316,9.395
319247,-1.714,-0.172,9.701
319308,-1.609,-0.306,9.529
319367,-1.341,-0.326,10.257
319427,-1.082,-0.01,9.855
319487,-1.599,0.048,9.634
319547,-1.264,-0.278,9.05
319608,-1.36,-0.335,10.736
319667,-1.628,-0.45,10.209
319727,-1.551,-0.594,10.056
319788,-1.954,-0.546,9.922
319848,-1.551,-0.575,9.893
319907,-1.724,-0.192,9.261
319967,-1.657,-0.01,8.973
320028,-1.063,-0.211,10.075
320088,-1.609,-0.144,9.826
320148,-1.59,0.057,10.266
320208,-1.925,-0.287,10.391
320268,-2.011,0.077,9.251
320327,-2.155,0.297,9.491
320388,-1.389,0.01,9.529
320448,-1.389,0.192,10.008
320508,-1.753,-0.172,9.462
320568,-2.107,-0.22,9.606
320627,-2.394,0.182,9.845
320687,-1.571,0.038,9.931
320748,-2.021,0.038,9.433
320817,-2.03,0.0,9.328
320887,-2.04,-0.153,9.5
320947,-1.647,-0.019,9.797
321008,-2.346,0.038,9.577
321068,-2.318,-0.019,9.653
321128,-2.308,-0.431,10.19
321187,-2.002,-0.383,10.353
321247,-1.954,-0.22,9.845
321308,-2.729,-0.354,9.73
321367,-2.519,-0.393,9.826
321427,-2.5,-0.622,8.954
321488,-2.346,-0.804,10.353
321548,-2.107,-0.919,10.525
321608,-2.595,-0.977,10.027
321668,-2.691,-1.283,10.285
321727,-2.557,-1.475,9.462
321787,-2.298,-1.676,9.941
321848,-2.298,-1.417,10.094
321908,-2.03,-1.58,9.586
321967,-2.164,-1.513,10.266
322028,-1.896,-1.8,9.088
322088,-1.762,-1.638,9.912
322148,-1.695,-2.021,9.146
322208,-1.437,-1.858,9.826
322268,-1.264,-1.858,9.979
322328,-1.053,-2.088,9.759
322388,-0.833,-1.858,10.084
322447,-0.584,-1.571,10.056
322507,-0.469,-1.954,10.094
322567,-0.527,-1.791,9.404
322628,-0.46,-1.762,9.845
322688,-0.326,-1.906,9.491
322747,-0.594,-1.743,9.845
322809,-0.977,-1.82,9.337
322867,-0.948,-2.011,9.28
322928,-1.475,-1.896,9.72
322987,-1.58,-1.638,10.017
323048,-1.523,-1.475,10.027
323107,-1.264,-1.092,9.586
323168,-1.475,-0.757,9.663
323228,-1.188,-0.785,9.558
323288,-0.91,-0.699,9.366
323348,-0.843,-1.235,9.979
323408,-0.852,-1.465,10.132
323468,-1.302,-1.733,9.242
323528,-1.398,-1.417,10.056
323587,-0.804,-0.967,10.151
323647,-1.245,-0.785,9.021
323708,-0.565,-0.192,10.353
323767,-0.824,-0.46,8.935
323828,-0.661,-0.124,9.845
323887,-0.45,-0.23,9.835
323947,-0.939,-0.402,8.581
324008,-0.843,-0.603,9.931
324068,-1.772,-1.053,9.021
324127,-1.561,-1.073,10.774
324188,-1.628,-1.245,9.692
324247,-1.992,-0.804,9.05
324307,-1.858,-0.393,10.046
324367,-1.58,0.01,9.807
324428,-1.599,0.287,10.036
324488,-1.772,0.239,9.242
324548,-1.686,0.364,9.184
324607,-1.791,0.23,9.692
324667,-1.695,0.192,9.893
324729,-1.561,0.172,10.4
324801,-1.647,0.163,10.008
324867,-1.034,-0.086,9.711
324928,-0.718,0.048,10.084
324987,-0.594,0.067,10.065
325048,-0.479,0.153,9.778
325107,-0.316,0.0,9.328
325167,-0.383,-0.105,9.357
325227,-1.676,0.919,11.31
325288,-0.67,2.059,10.41
325348,0.172,0.642,10.027
325408,-1.168,-1.379,11.349
325467,-0.594,-1.417,9.883
325527,-0.536,-1.523,9.213
325588,-0.211,-0.488,9.74
325648,-0.373,0.268,9.242
325708,-0.124,0.546,8.983
325768,-0.067,0.46,9.692
325828,-0.01,0.536,10.065
325888,0.019,0.517,9.922
325947,-0.134,0.249,9.606
326008,0.077,-0.01,8.868
326067,-0.038,0.01,9.481
326127,0.057,-0.124,9.893
326187,0.354,-0.642,9.031
326247,0.555,0.077,8.705
326307,0.508,0.45,9.5
326368,0.345,0.919,9.596
326427,0.278,1.044,9.586
326488,0.192,0.709,10.276
326548,0.096,0.441,11.157
326608,0.431,0.086,9.874
326668,0.268,0.316,9.922
326730,-0.048,0.249,9.414
326787,-0.23,0.144,9.012
326848,0.124,-0.057,9.28
326907,-0.067,0.402,9.29
326967,-0.163,0.441,9.835
327027,-0.192,0.632,9.883
327088,-0.354,0.555,9.902
327147,-0.373,0.268,9.73
327207,-0.986,0.555,9.596
327267,-1.791,0.01,10.42
327327,-0.757,-0.469,11.617
327387,-0.517,0.584,10.659
327448,-0.661,1.092,9.768
327508,-0.316,1.034,9.519
327567,-0.68,0.814,9.031
327628,-0.297,0.575,9.558
327687,-0.172,0.23,9.663
327748,-0.23,-0.038,10.42
327813,-0.373,0.211,9.127
327868,-0.326,-0.326,9.491
327928,0.0,-0.163,10.238
327988,-0.201,-0.393,9.874
328047,-0.421,-0.077,8.428
328108,-0.45,0.019,9.663
328167,0.795,-0.354,10.448
328227,-0.201,-0.297,11.31
328288,-0.517,0.517,9.529
328348,-0.709,0.278,9.787
328408,-0.01,0.163,9.835
328468,-0.603,0.929,9.155
328527,-0.383,-0.163,9.606
328588,-0.048,0.23,9.232
328648,0.057,-0.508,9.548
328707,-0.517,1.044,9.366
328768,-0.192,1.235,11.521
328827,-0.096,1.101,9.95
328888,-0.268,1.015,8.562
328947,0.163,0.383,8.313
329007,0.038,-0.144,9.5
329067,0.335,-0.22,9.28
329127,-0.402,-0.575,10.132
329188,0.527,-0.077,12.009
329248,-1.647,-1.025,9.108
329307,-0.45,-0.517,10.314
329367,-1.092,0.172,8.677
329427,-0.68,1.188,10.831
329487,-0.163,1.293,11.176
329548,-0.986,0.833,10.937
329608,-0.862,0.172,9.184
329667,-0.929,0.01,9.73
329728,-0.536,-0.105,9.299
329787,-0.728,-0.527,9.969
329848,-0.546,-0.192,9.663
329908,-0.766,-0.029,10.429
329967,-0.996,0.747,10.678
330028,-1.226,1.264,10.726
330092,-0.68,1.13,10.429
330147,-0.939,0.843,8.485
330207,-1.101,-0.124,10.113
330268,-0.613,-0.651,9.5
330328,-0.766,-0.527,10.209
330388,-1.13,-1.082,9.539
330447,-0.335,-0.527,8.859
330507,-0.785,-0.517,9.433
330567,-1.494,0.469,7.901
330627,-1.044,1.647,8.964
330687,-0.105,0.737,9.998
330750,-0.977,1.034,8.408
330807,-1.226,0.105,9.27
330867,-1.159,-0.086,9.203
330927,-1.197,-0.517,10.372
330987,-0.795,-0.326,10.448
331047,-1.369,-0.077,9.759
331107,-1.053,0.575,9.558
331167,-1.322,0.326,9.471
331227,-1.906,0.249,8.868
331288,-0.364,0.603,10.946
331347,-1.848,0.316,9.855
331408,-1.283,0.948,9.596
331527,-1.408,-0.508,9.002
331588,-1.13,-0.747,8.954
331648,-1.235,-0.536,9.778
331707,-1.255,-0.077,10.113
331767,-0.986,0.239,10.793
331828,-0.9,0.584,10.113
331888,-1.216,0.182,9.519
331947,-1.657,0.431,9.519
332007,-1.762,0.23,10.238
332068,-1.839,0.096,9.692
332128,-1.264,-0.067,10.343
332188,-1.13,-0.335,10.094
332247,-1.063,-0.402,10.104
332307,-1.015,-0.306,9.548
332367,-1.025,0.067,9.816
332428,-1.044,0.182,9.366
332487,-0.862,-0.172,9.443
332548,-0.718,-0.297,9.05
332608,-0.891,-0.239,9.376
332668,-1.12,-0.019,9.74
332728,-1.111,0.086,9.682
332787,-0.929,0.115,9.74
332847,-0.996,-0.057,9.194
332908,-0.862,0.057,9.414
332968,-0.67,0.211,9.864
333027,-0.785,0.412,9.749
333087,-0.824,0.431,9.644
333147,-0.785,0.345,9.548
333207,-0.9,-0.144,9.586
333267,-0.977,-0.259,9.596
333328,-0.795,-0.153,9.701
333388,-1.12,-0.23,9.376
333447,-1.36,0.249,9.874
333508,-1.331,0.46,10.017
333568,-1.599,0.393,10.084
333627,-1.504,0.383,10.534
333687,-1.408,0.124,10.056
333747,-1.293,0.105,9.653
333810,-0.919,-0.01,9.337
333867,-1.188,0.038,9.692
333927,-1.369,0.278,10.372
333988,-1.494,0.46,9.615
334047,-1.245,0.479,9.309
334108,-1.111,0.575,9.663
334167,-1.111,0.488,9.692
334228,-1.283,0.527,9.969
334288,-1.35,0.192,9.471
334348,-1.255,0.508,9.941
334407,-1.302,0.747,10.075
334468,-1.034,0.546,9.261
334528,-0.891,0.594,9.931
334588,-1.053,0.661,9.749
334647,-1.025,0.383,10.056
334707,-0.728,0.632,9.931
334767,-0.833,0.575,9.922
334827,-0.785,0.603,9.816
334887,-0.622,0.575,9.883
334947,-0.488,0.421,8.973
335008,-0.642,0.565,9.902
335067,-0.785,0.68,9.51
335127,-0.661,0.517,9.759
335187,-0.996,0.766,10.161
335247,-0.958,0.622,9.404
335308,-1.14,0.393,9.586
335368,-1.197,0.278,9.989
335427,-1.264,0.268,9.175
335487,-1.101,0.153,9.366
335547,-1.063,0.278,9.855
335607,-1.226,0.278,9.5
335667,-0.939,0.479,9.979
335729,-0.967,0.603,10.027
335787,-0.967,0.278,9.318
335848,-1.053,0.373,9.845
335907,-0.833,0.642,9.998
335967,-0.852,0.479,9.414
336027,-0.68,0.632,9.826
336087,-0.67,0.498,9.539
336148,-0.728,0.192,9.194
336208,-0.651,0.134,9.893
336267,-0.824,0.048,9.414
336327,-0.977,0.077,9.998
336388,-1.446,0.057,10.084
336447,-1.724,0.029,9.491
336508,-1.781,-0.086,9.797
336567,-2.27,0.038,9.644
336628,-2.107,-0.096,9.471
336688,-2.174,0.134,10.008
336747,-2.088,0.086,9.462
336818,-1.772,0.383,9.634
336887,-1.858,0.45,9.778
336948,-1.81,0.172,9.337
337007,-1.858,0.057,9.864
337067,-1.829,0.153,9.759
337128,-1.666,0.01,9.539
337188,-1.753,0.249,9.845
337247,-1.609,0.134,9.261
337312,-1.59,0.316,9.711
337368,-1.571,0.172,9.108
337427,-1.341,0.297,9.845
337488,-1.389,0.172,9.539
337548,-1.341,0.115,9.462
337612,-1.35,0.287,9.797
337667,-1.427,0.115,9.222
337727,-1.274,0.316,9.73
337788,-1.36,0.249,9.471
337848,-0.622,0.23,9.96
337908,-0.249,0.297,10.017
337968,-0.46,0.153,9.874
338027,-0.852,0.354,9.816
338087,-0.776,0.249,9.433
338148,-0.517,0.23,10.429
338208,-0.622,0.259,9.979
338268,-0.67,0.077,9.74
338327,-0.747,0.345,9.797
338388,-0.584,0.23,9.424
338448,-0.594,0.364,9.845
338507,-0.69,0.211,9.567
338568,-0.67,0.192,10.142
338628,-0.718,0.211,9.874
338687,-0.603,0.239,9.299
338748,-0.565,0.345,10.056
338812,-0.852,0.383,10.238
338867,-0.718,0.192,9.414
338927,-0.603,0.153,9.558
338993,-0.68,0.192,9.931
339047,-0.603,0.268,9.74
339107,-0.68,0.22,9.778
339167,-0.718,0.249,9.96
339228,-0.613,0.249,9.969
339288,-0.737,0.239,9.644
339347,-0.699,0.268,10.065
339407,-0.517,0.268,9.931
339467,-0.613,0.259,9.012
339528,-0.804,0.259,9.74
339587,-0.594,0.249,10.314
339648,-0.613,0.211,9.539
339708,-0.766,0.201,9.242
339767,-0.642,0.287,10.171
339828,-0.737,0.268,9.203
339887,-0.824,0.326,9.941
339947,-0.584,0.259,10.41
340007,-0.527,0.192,9.615
340067,-0.766,0.22,9.452
340128,-0.766,0.278,9.711
340187,-0.632,0.23,10.017
340247,-0.546,0.278,9.778
340308,-0.661,0.335,9.586
340368,-0.709,0.278,9.539
340427,-0.603,0.192,9.979
340488,-0.603,0.297,9.768
340547,-0.661,0.259,9.787
340608,-0.632,0.249,9.749
340667,-0.699,0.23,9.701
340728,-0.68,0.22,9.787
340787,-0.68,0.23,9.644
340848,-0.613,0.306,9.586
340908,-0.632,0.326,9.826
340968,-0.699,0.22,9.701
341028,-0.709,0.239,9.797
341087,-0.651,0.239,9.73
341147,-0.594,0.316,9.922
341208,-0.68,0.239,9.778
341327,-0.728,0.239,9.73
341388,-0.651,0.201,9.845
341447,-0.594,0.306,9.816
341508,-0.594,0.278,9.845
341567,-0.69,0.23,9.596
341627,-0.661,0.22,9.797
341688,-0.651,0.268,9.787
341748,-0.622,0.249,9.874
341809,-0.613,0.306,9.807
341867,-0.68,0.22,9.768
341927,-0.718,0.211,9.759
341987,-0.737,0.201,9.787
342047,-0.67,0.239,9.902
342107,-0.661,0.316,9.787
342167,-0.632,0.211,9.73
342228,-0.709,0.249,9.471
342288,-0.642,0.23,9.807
342347,-0.517,0.306,9.768
342407,-0.68,0.287,9.778
342468,-0.795,0.268,9.768
342528,-0.69,0.22,9.701
342588,-0.718,0.182,9.998
342648,-0.565,0.268,10.017
342708,-0.709,0.239,9.816
342768,-0.642,0.23,9.74
342827,-0.613,0.259,9.797
342887,-0.594,0.316,9.72
342947,-0.603,0.287,9.567
343008,-0.737,0.249,9.749
343067,-0.757,0.182,9.912
343128,-0.67,0.192,9.845
343188,-0.613,0.287,9.902
343248,-0.651,0.335,9.74
343307,-0.69,0.249,9.711
343368,-0.67,0.22,9.663
343428,-0.632,0.192,9.682
343487,-0.546,0.22,9.874
343548,-0.622,0.345,9.835
343608,-0.642,0.335,9.787
343668,-0.661,0.306,9.673
343727,-0.67,0.249,9.807
343798,-0.632,0.163,9.931
343848,-0.67,0.239,9.922
343908,-0.622,0.297,9.778
343967,-0.69,0.354,9.969
344027,-0.661,0.326,9.855
344087,-0.584,0.239,9.759
344147,-0.594,0.22,9.845
344208,-0.632,0.192,9.74
344268,-0.603,0.201,9.539
344327,-0.642,0.192,9.51
344387,-0.642,0.364,9.74
344447,-0.622,0.335,9.855
344508,-0.642,0.326,9.778
344568,-0.575,0.287,9.922
344627,-0.594,0.268,9.874
344688,-0.575,0.316,9.807
344747,-0.622,0.259,9.835
344808,-0.555,0.259,9.797
344868,-0.642,0.211,9.558
344928,-0.68,0.201,9.874
344987,-0.728,0.201,9.673
345048,-0.68,0.23,9.797
345108,-0.69,0.249,9.787
345168,-0.747,0.278,9.912
345227,-0.69,0.268,9.644
345288,-0.642,0.268,9.807
345347,-0.67,0.278,9.797
345407,-0.728,0.259,9.797
345467,-0.776,0.239,9.768
345527,-0.737,0.335,10.065
345587,-0.67,0.297,9.989
345647,-0.699,0.259,10.008
345707,-0.699,0.287,9.95
345712,-0.709,0.287,9.95
345768,-0.699,0.278,9.883
345827,-0.709,0.259,9.625
345888,-0.67,0.259,9.558
345947,-0.68,0.201,9.606
346007,-0.69,0.201,9.519
346068,-0.603,0.172,9.634
346128,-0.766,0.192,9.692
346198,-0.642,0.306,9.73
346258,-0.536,0.23,9.625
346318,-0.642,0.172,9.682
346377,-0.747,0.144,9.586
346439,-0.622,0.172,9.625
346557,-0.555,0.192,9.787
346617,-0.546,0.201,9.768
346677,-0.508,0.23,9.864
346737,-0.45,0.287,9.749
346797,-0.603,0.306,9.835
346857,-0.661,0.316,9.855
346913,-0.747,0.278,9.874
346977,-0.699,0.182,9.711
347037,-0.728,0.134,9.577
347097,-0.613,0.105,9.577
347158,-0.546,0.239,9.625
347218,-0.527,0.287,9.902
347277,-0.536,0.316,9.96
347338,-0.651,0.287,9.826
347398,-0.757,0.192,9.701
347457,-0.651,0.163,9.424
347513,-0.546,0.144,9.328
347573,-0.517,0.201,9.577
347633,-0.536,0.259,9.931
347697,-0.632,0.287,9.816
347758,-0.795,0.211,9.663
347817,-0.67,0.134,9.309
347878,-0.555,0.182,9.644
347933,-0.488,0.278,9.989
347997,-0.594,0.345,9.902
348057,-0.718,0.182,9.644
348113,-0.651,0.105,9.452
348177,-0.622,0.182,9.797
348238,-0.431,0.297,10.017
348293,-0.431,0.354,9.835
348298,-0.67,0.354,9.835
348357,-0.776,0.211,9.558
348418,-0.613,0.086,9.385
348473,-0.488,0.268,9.883
348538,-0.546,0.297,9.998
348597,-0.709,0.22,9.797
348658,-0.68,0.124,9.318
348718,-0.594,0.211,9.653
348777,-0.517,0.316,10.027
348837,-0.68,0.306,9.682
348893,-0.661,0.105,9.414
348958,-0.421,0.201,9.519
349018,-0.575,0.383,10.084
349077,-0.651,0.268,9.577
349138,-0.594,0.134,9.625
349197,-0.594,0.239,9.979
349258,-0.68,0.287,9.797
349317,-0.603,0.153,9.28
349378,-0.517,0.182,9.768
349437,-0.565,0.345,10.046
349497,-0.69,0.297,9.711
349558,-0.632,0.029,9.491
349617,-0.603,0.172,10.132
349678,-0.661,0.326,9.845
349732,-0.69,0.249,9.452
349793,-0.69,0.163,9.653
349797,-0.603,0.163,9.653
349857,-0.508,0.287,10.065
349917,-0.67,0.259,9.711
349977,-0.709,0.105,9.424
350038,-0.584,0.172,10.017
350097,-0.642,0.383,9.941
350157,-0.68,0.22,9.51
350217,-0.536,0.096,9.644
350277,-0.603,0.259,10.123
350337,-0.776,0.249,9.74
350393,-0.651,0.134,9.433
350453,-0.555,0.287,9.902
350517,-0.661,0.287,9.835
350577,-0.632,0.163,9.424
350633,-0.575,0.23,10.056
350693,-0.699,0.239,9.787
350753,-0.68,0.115,9.414
350813,-0.555,0.306,9.922
350877,-0.661,0.316,9.826
350937,-0.651,0.115,9.414
350997,-0.508,0.239,9.816
351052,-0.728,0.335,9.874
351117,-0.661,0.153,9.404
351173,-0.508,0.23,9.787
351234,-0.632,0.326,10.046
351298,-0.622,0.105,9.366
351358,-0.546,0.23,9.835
351417,-0.709,0.326,9.893
351473,-0.709,0.144,9.337
351477,-0.622,0.144,9.337
351538,-0.536,0.278,9.874
351598,-0.622,0.287,9.826
351652,-0.622,0.048,9.098
351657,-0.718,0.048,9.098
351717,-0.546,0.259,9.883
351773,-0.68,0.335,9.749
351837,-0.69,0.124,9.471
351897,-0.565,0.22,10.056
351957,-0.69,0.316,9.74
352017,-0.642,0.144,9.471
352078,-0.555,0.287,9.855
352138,-0.68,0.316,9.845
352198,-0.661,0.105,9.567
352257,-0.498,0.259,9.902
352318,-0.69,0.297,9.989
352378,-0.69,0.144,9.443
352433,-0.69,0.22,9.816
352437,-0.517,0.22,9.816
352498,-0.632,0.345,9.922
352557,-0.69,0.172,9.462
352613,-0.536,0.144,9.749
352673,-0.584,0.335,9.979
352738,-0.67,0.22,9.519
352803,-0.546,0.153,9.653
352853,-0.555,0.306,10.036
352913,-0.651,0.201,9.615
352973,-0.68,0.211,9.682
353038,-0.67,0.297,9.998
353092,-0.67,0.182,9.443
353098,-0.642,0.182,9.443
353158,-0.555,0.172,9.596
353212,-0.575,0.326,10.113
353273,-0.622,0.201,9.5
353338,-0.622,0.144,9.855
353393,-0.622,0.316,9.902
353457,-0.69,0.211,9.5
353518,-0.622,0.115,9.673
353573,-0.642,0.316,9.759
353638,-0.67,0.201,9.337
353698,-0.479,0.182,9.673
353757,-0.642,0.297,9.855
353818,-0.709,0.144,9.606
353873,-0.622,0.134,9.634
353941,-0.546,0.326,9.931
353997,-0.603,0.192,9.481
354053,-0.546,0.172,9.653
354117,-0.642,0.278,9.969
354172,-0.642,0.153,9.539
354178,-0.68,0.153,9.539
354238,-0.517,0.153,9.452
354293,-0.594,0.326,9.989
354358,-0.69,0.278,9.443
354413,-0.613,0.124,9.471
354477,-0.555,0.249,9.941
354538,-0.69,0.268,9.625
354593,-0.594,0.144,9.5
354653,-0.498,0.306,9.816
354718,-0.67,0.239,9.72
354777,-0.622,0.086,9.625
354838,-0.536,0.287,9.941
354897,-0.737,0.23,9.625
354953,-0.575,0.124,9.519
355017,-0.527,0.297,9.692
355073,-0.632,0.259,9.663
355137,-0.642,0.153,9.653
355193,-0.565,0.259,9.835
355257,-0.68,0.192,9.433
355317,-0.546,0.192,9.768
355378,-0.575,0.287,9.941
